petromag_u,petromag_g,petromag_r,petromag_i,petromag_z,petror50_r,petror90_r,concentration,devab_r,u_g,g_r,r_i,i_z,target
19.433521,17.261303,16.213413,15.708043,15.259967,2.647169,8.037839,3.0363905742323216,0.975271,2.1722179999999973,1.0478900000000024,0.5053699999999992,0.44807600000000036,elliptical
19.466429,17.69545,16.673727,16.250515,15.920047,2.048963,6.036378,2.946064911860292,0.772672,1.7709790000000005,1.0217230000000015,0.4232119999999995,0.33046799999999976,elliptical
18.323063,16.838741,16.18413,15.855074,15.556516,2.458642,6.504708,2.6456507291423472,0.889697,1.4843220000000024,0.6546109999999992,0.32905599999999957,0.2985579999999999,elliptical
18.751064,17.51437,17.025879,16.789583,16.853006,3.532243,8.497387,2.4056632004083527,0.288647,1.236694,0.4884909999999998,0.2362959999999994,-0.06342300000000023,elliptical
19.952894,18.027721,16.937019,16.521702,16.151966,1.951888,6.255682,3.2049390128941826,0.810724,1.925173000000001,1.0907020000000003,0.41531699999999816,0.3697359999999996,elliptical
17.32262,16.336357,16.033131,15.831842,15.783578,6.162193,12.768476,2.0720668761916414,0.461351,0.986263000000001,0.30322599999999866,0.20128900000000094,0.04826399999999964,spiral
18.46847,17.312304,16.872059,16.568102,16.407703,2.287437,5.57761,2.4383666085667057,0.286696,1.156165999999999,0.4402450000000009,0.3039570000000005,0.16039899999999818,elliptical
18.135269,16.546911,15.796435,15.431478,15.168339,2.379717,7.9753,3.3513648891864034,0.787447,1.5883579999999995,0.7504760000000008,0.3649570000000004,0.2631390000000007,elliptical
18.779636,16.942987,16.072226,15.644838,15.34885,2.566231,8.13304,3.1692548332554624,0.855028,1.8366490000000013,0.8707609999999981,0.42738800000000055,0.2959879999999995,elliptical
20.049459,17.856991,16.986004,16.618486,16.350925,1.931854,5.25813,2.721805063943756,0.997491,2.192467999999998,0.8709869999999995,0.36751800000000046,0.2675610000000006,elliptical
18.016642,16.831768,16.35051,16.05327,15.900919,3.257352,7.102212,2.180363681910951,0.33036,1.1848740000000006,0.4812580000000004,0.2972399999999986,0.15235100000000124,elliptical
19.512798,17.440342,16.537951,16.116821,15.8177,1.695093,4.943954,2.9166269933272098,0.642524,2.072455999999999,0.9023910000000015,0.421129999999998,0.2991210000000013,elliptical
16.844526,14.865679,14.004293,13.585856,13.35129,6.587085,20.469624,3.10753907077258,0.763858,1.9788469999999982,0.8613859999999995,0.41843700000000084,0.23456599999999916,elliptical
19.359798,17.538303,16.631464,16.204645,15.986339,3.968695,8.037646,2.0252617044141714,0.763602,1.8214950000000023,0.906838999999998,0.42681900000000184,0.2183060000000001,spiral
18.703949,16.908852,16.095915,15.683316,15.438418,2.350603,7.316107,3.1124383828319795,0.649542,1.795097000000002,0.812936999999998,0.41259900000000194,0.24489799999999917,elliptical
19.08503,17.029974,16.111691,15.664836,15.360193,1.953001,5.745771,2.942021535063218,0.749227,2.0550560000000004,0.9182829999999989,0.4468550000000011,0.30464299999999866,elliptical
19.404268,17.928083,16.996675,16.580475,16.262255,2.657605,7.778721,2.92696657328685,0.390143,1.4761849999999974,0.9314080000000011,0.4161999999999999,0.31822000000000017,elliptical
18.635658,16.609755,15.665598,15.248898,14.955751,2.864903,8.817649,3.0778176433896713,0.905111,2.0259029999999996,0.9441570000000006,0.41669999999999874,0.29314700000000116,elliptical
18.627998,17.051067,16.260918,15.863916,15.581206,2.593832,7.81345,3.012319224992212,0.835258,1.5769310000000019,0.7901489999999995,0.3970020000000005,0.2827099999999998,elliptical
19.27146,17.475363,16.559395,16.223661,15.841458,2.401089,6.366732,2.651601835667066,0.712751,1.7960969999999996,0.915968000000003,0.33573399999999864,0.3822030000000005,elliptical
19.595444,17.761009,16.747908,16.343658,16.038351,1.887716,5.759544,3.0510648847602075,0.946174,1.8344349999999991,1.0131010000000025,0.40424999999999756,0.30530700000000266,elliptical
19.668512,17.84026,16.798441,16.332064,15.997079,2.344638,7.592531,3.238252984042739,0.609414,1.828251999999999,1.0418190000000003,0.4663770000000014,0.33498499999999964,elliptical
20.182676,18.035883,16.934858,16.520506,16.220749,2.453127,6.821271,2.7806432361634768,0.460831,2.1467930000000024,1.101025,0.4143519999999974,0.2997569999999996,elliptical
19.318741,17.517368,16.39076,15.916725,15.533445,3.81884,11.151291,2.9200728493469224,0.834826,1.8013729999999981,1.126608000000001,0.47403500000000065,0.3832799999999992,elliptical
19.51429,17.773199,16.896866,16.474895,16.150305,1.460217,3.991409,2.733435509927634,0.735279,1.7410909999999973,0.8763330000000025,0.4219709999999992,0.3245900000000006,elliptical
18.272505,17.155794,16.767973,16.48407,16.335281,2.861777,6.466504,2.259611423252056,0.791142,1.1167109999999987,0.38782099999999886,0.28390300000000224,0.14878900000000073,spiral
17.98394,16.749615,16.292292,16.073191,15.964914,3.207163,6.854306,2.137186666221829,0.949956,1.234325000000002,0.4573229999999988,0.21910099999999844,0.10827700000000107,elliptical
17.777273,16.654938,16.265841,15.939678,15.790701,1.635038,4.162105,2.5455708063054194,0.848592,1.1223349999999996,0.3890969999999996,0.3261630000000011,0.14897700000000036,elliptical
16.647617,14.258699,13.440953,13.08532,12.987282,17.376476,34.052204,1.9596726056537588,0.516458,2.3889180000000003,0.8177459999999996,0.355633000000001,0.09803799999999896,spiral
18.079086,16.133299,15.223955,14.817993,14.568623,3.60095,11.778917,3.271058192976853,0.750449,1.9457869999999993,0.9093440000000008,0.4059620000000006,0.24936999999999898,elliptical
20.774467,18.378347,17.012598,16.547022,16.218746,2.128324,6.621876,3.1113101200757027,0.960465,2.39612,1.365749000000001,0.4655760000000022,0.3282759999999989,elliptical
17.815744,16.637333,16.073652,15.707208,15.5179,3.811136,8.448205,2.2167156984164302,0.654313,1.178410999999997,0.5636810000000025,0.36644399999999955,0.18930800000000048,spiral
19.763796,17.857729,16.859192,16.4382,16.079943,2.292102,5.84241,2.548931068512658,0.359847,1.9060670000000002,0.9985369999999989,0.4209920000000018,0.35825699999999827,elliptical
18.259445,16.796232,16.100391,15.714371,15.500447,3.508176,13.120081,3.739858262527308,0.30946,1.4632129999999997,0.6958410000000015,0.3860199999999985,0.21392400000000045,spiral
18.10684,16.964842,16.246538,15.839067,15.641704,3.328958,7.921796,2.379662344793776,0.440412,1.1419979999999974,0.7183039999999998,0.407471000000001,0.1973629999999993,spiral
20.365278,17.899071,16.608545,16.13666,15.954362,2.503299,8.001087,3.1962170719518523,0.837486,2.4662070000000007,1.2905259999999998,0.47188500000000033,0.1822979999999994,elliptical
18.54277,17.306963,16.760763,16.434444,16.282911,2.543242,7.759765,3.0511311939642396,0.542969,1.2358070000000012,0.5461999999999989,0.3263190000000016,0.15153300000000058,elliptical
19.439228,17.492838,16.631596,16.256746,15.94407,2.22737,6.399313,2.8730354633491517,0.744959,1.946390000000001,0.8612420000000007,0.3748499999999986,0.31267599999999973,elliptical
18.982822,17.682234,16.98781,16.531111,16.302376,3.613708,8.028927,2.2217973892743963,0.630772,1.3005879999999976,0.6944240000000015,0.4566990000000004,0.22873500000000035,spiral
19.493509,17.872501,16.924866,16.546473,16.136505,2.278581,5.946165,2.609591232438083,0.752926,1.6210079999999998,0.9476349999999982,0.37839300000000264,0.4099679999999992,elliptical
19.303656,17.471462,16.474081,16.080608,15.758114,2.191778,7.21147,3.2902374236806833,0.738799,1.8321940000000012,0.9973809999999972,0.3934730000000002,0.3224940000000007,elliptical
18.960888,17.198906,16.280912,15.858159,15.505882,2.053975,6.755589,3.2890317554984847,0.749577,1.7619819999999997,0.9179940000000002,0.42275300000000016,0.35227700000000084,elliptical
19.250689,17.609072,16.631754,16.228754,15.890613,2.396678,7.717814,3.220213145028243,0.642951,1.641617,0.9773180000000004,0.40300000000000225,0.33814099999999847,elliptical
19.368332,17.508547,16.502121,15.983705,15.70351,2.938293,8.171551,2.7810538295534175,0.750078,1.8597849999999987,1.0064260000000012,0.5184159999999984,0.28019500000000086,elliptical
19.235298,17.297167,16.39333,15.97712,15.648337,1.759924,5.896544,3.350453769594596,0.644383,1.9381309999999985,0.9038370000000029,0.4162099999999995,0.3287829999999996,elliptical
17.977398,16.830433,16.210613,15.842957,15.659389,2.910254,6.840226,2.3503879730085417,0.739664,1.1469650000000016,0.6198200000000007,0.36765599999999843,0.18356800000000106,spiral
19.924734,18.041002,16.956257,16.490574,16.130377,2.218025,6.686187,3.0144777448405677,0.56463,1.883732000000002,1.084744999999998,0.46568300000000207,0.36019699999999943,elliptical
19.777533,17.870567,16.923338,16.44927,16.141363,2.412667,7.036852,2.916627947412552,0.758799,1.906965999999997,0.9472290000000001,0.4740680000000026,0.30790700000000015,elliptical
19.352537,17.559546,16.574306,16.146002,15.823808,2.230988,6.002774,2.6906348218816056,0.676279,1.7929910000000007,0.985240000000001,0.4283040000000007,0.32219399999999965,elliptical
19.065248,17.573145,16.841824,16.501993,16.247068,2.085066,5.427024,2.6028068176259174,0.847248,1.4921030000000002,0.7313210000000012,0.3398310000000002,0.25492500000000007,elliptical
19.570429,17.760296,16.829794,16.431877,16.110966,1.532113,4.767956,3.1120132783939565,0.805525,1.8101330000000004,0.9305020000000006,0.39791699999999963,0.32091099999999884,elliptical
20.853634,17.550886,16.521151,16.109465,15.723497,3.653671,11.154713,3.0530151729589226,0.959417,3.302748000000001,1.0297349999999987,0.41168599999999955,0.3859680000000001,elliptical
18.576069,16.933626,16.051908,15.656841,15.355286,3.105719,8.856273,2.8516015132083745,0.915639,1.642443,0.8817179999999993,0.39506700000000095,0.30155500000000046,elliptical
18.501644,16.789186,15.878704,15.435957,15.159209,3.091287,9.343867,3.0226462311652074,0.694434,1.712457999999998,0.910482,0.44274700000000067,0.27674799999999955,elliptical
18.132738,16.451231,15.58263,15.177038,14.863616,4.066827,10.719271,2.6357823925138693,0.585448,1.6815069999999999,0.868601,0.4055920000000004,0.3134219999999992,spiral
19.539513,17.577625,16.604845,16.156479,15.80136,1.331026,3.930853,2.953250349730208,0.560934,1.9618879999999983,0.9727800000000002,0.44836600000000004,0.3551190000000002,elliptical
17.327763,15.94122,15.315559,14.994801,14.769165,3.343032,8.337812,2.4940868050320786,0.997575,1.3865430000000014,0.6256609999999991,0.32075799999999965,0.2256360000000015,elliptical
18.842758,17.320564,16.497955,16.090742,15.809654,3.338661,7.97032,2.387280409721143,0.549897,1.522193999999999,0.8226089999999999,0.40721300000000227,0.2810879999999987,spiral
18.052868,16.351902,15.436839,15.000164,14.723305,4.086722,13.181218,3.2253767200215724,0.729189,1.700966000000001,0.9150629999999982,0.43667500000000103,0.27685899999999997,elliptical
19.36591,17.69087,16.874058,16.473969,16.183519,1.659088,5.628493,3.3925222772993355,0.753753,1.6750399999999992,0.8168119999999988,0.40008900000000125,0.2904499999999999,elliptical
19.267181,17.673895,16.890324,16.47489,16.237383,2.017785,5.084208,2.519697589188145,0.441536,1.593285999999999,0.783571000000002,0.4154340000000012,0.23750699999999725,elliptical
20.04446,17.971786,17.036701,16.598637,16.265249,1.766737,4.519626,2.5581770235184975,0.613299,2.0726739999999992,0.9350850000000008,0.4380640000000007,0.33338799999999935,elliptical
17.996754,16.857248,16.373854,16.050354,15.896137,3.055104,6.628868,2.1697683614043908,0.937515,1.1395060000000008,0.483393999999997,0.3235000000000028,0.15421699999999916,elliptical
18.620459,16.883379,16.005514,15.585495,15.321039,1.83315,5.771943,3.148647410195565,0.768714,1.7370799999999988,0.8778649999999999,0.4200190000000017,0.26445599999999914,elliptical
18.741739,17.260054,16.401579,15.963387,15.611821,4.842956,9.761904,2.015691243116807,0.738089,1.4816849999999988,0.8584749999999985,0.4381920000000008,0.35156600000000005,spiral
20.625992,18.187752,17.025299,16.536785,16.185669,2.048954,6.569391,3.206216928247291,0.781571,2.4382400000000004,1.1624529999999993,0.4885140000000021,0.35111599999999754,elliptical
19.764463,17.639725,16.538706,16.071712,15.755038,3.560176,10.857064,3.0495863125867935,0.78387,2.1247380000000007,1.1010189999999973,0.4669939999999997,0.3166740000000008,elliptical
18.621931,16.982931,16.040649,15.580603,15.285107,3.071871,10.548542,3.433914379868165,0.9382,1.6389999999999993,0.9422820000000023,0.4600459999999984,0.295496,elliptical
19.514582,18.009253,16.941578,16.47714,16.144905,2.125089,6.85,3.2233944084224238,0.748319,1.5053289999999997,1.0676750000000013,0.46443800000000124,0.33223499999999717,elliptical
16.304022,14.545533,13.763961,13.377303,13.172566,6.61528,16.707067,2.5255268106565403,0.87859,1.758488999999999,0.7815720000000006,0.3866580000000006,0.20473699999999972,elliptical
16.811279,15.003093,14.13778,13.740621,13.508592,6.726373,20.14669,2.9951788281738168,0.760358,1.8081859999999992,0.8653130000000004,0.3971589999999985,0.2320290000000007,elliptical
18.50355,16.839249,16.056198,15.635362,15.323629,3.044997,8.582732,2.8186339756656573,0.715383,1.6643010000000018,0.7830510000000004,0.42083599999999777,0.31173300000000026,spiral
19.689735,18.089138,16.953817,16.495783,16.146101,2.322597,7.307161,3.1461166099844267,0.813538,1.6005970000000005,1.1353209999999976,0.4580340000000014,0.34968199999999783,elliptical
18.936319,17.682755,17.002401,16.665022,16.35969,3.364542,7.277594,2.163026646717443,0.899799,1.2535640000000008,0.6803540000000012,0.33737899999999854,0.30533199999999994,elliptical
15.912427,14.092937,13.251084,12.825896,12.563829,5.470365,19.148357,3.5003801391680445,0.78485,1.81949,0.8418529999999986,0.42518800000000034,0.26206700000000005,elliptical
19.421062,17.914103,17.019821,16.595913,16.298332,2.246465,5.367599,2.38935349538052,0.615072,1.5069589999999984,0.8942820000000005,0.42390800000000084,0.297581000000001,elliptical
18.651775,17.41041,16.997639,16.639971,16.663675,4.079064,9.180578,2.25065799408884,0.545635,1.2413650000000018,0.41277099999999933,0.3576680000000003,-0.023704000000002168,spiral
19.409155,17.790403,16.940666,16.583223,16.08073,2.734613,8.252738,3.0178815064508218,0.52003,1.618751999999997,0.8497370000000011,0.35744299999999996,0.5024930000000012,elliptical
19.118225,17.301674,16.491528,16.128286,15.851318,1.835559,4.678163,2.5486312344087003,0.405861,1.8165510000000005,0.8101459999999996,0.3632419999999996,0.2769680000000001,elliptical
18.971489,17.234863,16.453665,16.074844,15.776498,2.044987,5.626834,2.751525559820185,0.530522,1.7366259999999976,0.7811979999999998,0.3788210000000021,0.29834599999999867,elliptical
18.568253,16.569809,15.620995,15.19452,14.852025,2.54253,8.527307,3.353866817697333,0.752968,1.9984439999999992,0.9488139999999987,0.42647499999999994,0.3424950000000013,elliptical
19.277391,17.517712,16.485233,16.063345,15.694505,2.333298,7.547046,3.2344972652443023,0.762208,1.759679000000002,1.0324789999999986,0.42188799999999915,0.3688400000000023,elliptical
19.879311,18.061268,17.125006,16.692415,16.335539,1.69763,4.420323,2.6038200314556175,0.595209,1.818043000000003,0.9362619999999993,0.4325909999999986,0.35687599999999975,elliptical
19.186266,17.727623,16.830851,16.438318,16.114159,2.374924,5.871576,2.472321640608289,0.37309,1.4586429999999986,0.8967720000000021,0.39253300000000024,0.3241589999999981,elliptical
17.859543,16.023209,15.245073,14.857854,14.634356,4.689891,14.856007,3.167665730397572,0.795739,1.8363339999999972,0.7781360000000017,0.387219,0.2234979999999993,elliptical
18.719013,16.870909,16.061882,15.696748,15.436982,2.429061,6.410527,2.6390967538485035,0.52647,1.8481039999999993,0.8090270000000004,0.3651340000000012,0.25976599999999905,elliptical
18.845848,17.606686,16.858019,16.509815,16.249691,2.84411,8.111722,2.85211261167817,0.681295,1.2391620000000003,0.7486670000000011,0.34820399999999907,0.26012400000000113,elliptical
19.987568,17.773895,16.923384,16.526455,16.327778,2.36866,6.948814,2.9336477164303862,0.487269,2.213673,0.8505110000000009,0.3969290000000001,0.198677,elliptical
18.885435,17.552601,16.834467,16.526249,16.237457,3.154403,8.877758,2.814401964492172,0.552463,1.3328340000000019,0.7181339999999992,0.3082180000000001,0.2887920000000008,elliptical
19.824848,17.954676,16.938864,16.522844,16.20495,1.901407,5.745726,3.0218285722099476,0.829521,1.8701720000000002,1.0158120000000004,0.4160199999999996,0.317893999999999,elliptical
19.349476,17.561047,16.560659,16.139835,15.830081,1.765513,5.435065,3.078462180680629,0.586946,1.7884290000000007,1.0003879999999974,0.42082399999999964,0.30975400000000164,elliptical
18.938704,17.457485,16.725443,16.302917,16.322117,3.526234,8.084516,2.292677116719991,0.766795,1.481219000000003,0.7320419999999999,0.42252599999999774,-0.019199999999997885,spiral
18.432676,17.121429,16.538008,16.212587,15.956881,1.957522,5.524056,2.8219636867427287,0.967814,1.3112470000000016,0.5834209999999977,0.3254210000000022,0.255706,elliptical
18.19533,16.552382,15.819101,15.417787,15.28039,5.692511,14.170762,2.489369278337802,0.695034,1.642947999999997,0.7332810000000016,0.4013139999999993,0.137397,spiral
16.163311,14.762756,14.1293,13.831364,13.573256,7.141061,19.885683,2.7846958596208604,0.454357,1.4005550000000007,0.6334559999999989,0.297936,0.258108,spiral
18.93298,17.729214,17.059349,16.690533,16.48004,1.894454,4.626219,2.4419801166985313,0.617708,1.2037660000000017,0.6698649999999979,0.3688160000000025,0.2104929999999996,elliptical
18.959692,17.573709,16.811203,16.41638,16.138063,2.265622,5.950837,2.6265798089884367,0.227806,1.3859829999999995,0.7625060000000019,0.3948229999999988,0.27831700000000126,elliptical
18.267052,16.301653,15.338276,14.885569,14.527275,2.869051,9.586146,3.3412253738257007,0.68223,1.965398999999998,0.9633770000000013,0.4527070000000002,0.3582940000000008,elliptical
19.107288,17.295671,16.490114,16.070044,15.792645,1.970984,5.31063,2.6944054340370087,0.595746,1.8116170000000018,0.8055570000000003,0.42006999999999906,0.27739899999999906,elliptical
19.644529,18.120728,17.004744,16.483395,16.16819,2.627497,8.609715,3.2767744358984996,0.904653,1.5238009999999989,1.115984000000001,0.5213489999999972,0.3152050000000024,elliptical
19.608881,17.911858,17.00057,16.406115,16.08378,2.476355,7.53362,3.04222132933283,0.973332,1.6970230000000015,0.911287999999999,0.594455,0.32233499999999893,elliptical
18.248915,16.729788,15.997104,15.599057,15.308149,3.070238,7.800246,2.5405997841209707,0.451214,1.519127000000001,0.732683999999999,0.39804700000000004,0.29090799999999994,spiral
19.117128,17.63475,16.684477,16.291824,16.035265,3.723637,11.437287,3.0715365112120216,0.717783,1.4823780000000006,0.9502729999999993,0.3926530000000028,0.2565589999999993,elliptical
18.620419,17.286289,16.498035,16.155977,15.907599,3.085557,8.882174,2.878629044934188,0.950226,1.3341299999999983,0.7882539999999985,0.3420580000000015,0.24837800000000065,elliptical
17.117878,15.493775,14.750614,14.343846,14.074461,7.451452,18.506365,2.4835917885534253,0.251541,1.6241030000000016,0.7431609999999989,0.40676800000000135,0.26938499999999976,spiral
18.739901,17.710724,17.024475,16.642876,16.541233,4.043973,8.83051,2.1836223931267593,0.749713,1.0291770000000007,0.6862490000000001,0.3815989999999978,0.10164300000000281,spiral
18.631954,17.404902,16.788296,16.434216,16.234579,2.474861,5.741154,2.3197884648875227,0.930468,1.2270520000000005,0.6166060000000009,0.35407999999999973,0.19963699999999918,elliptical
18.893126,17.189911,16.246937,15.789996,15.480404,2.441999,7.330565,3.0018705986366085,0.678168,1.7032150000000001,0.9429739999999995,0.4569409999999987,0.3095920000000003,elliptical
17.493361,16.093315,15.372111,14.977983,14.736812,3.451607,8.567993,2.482319974435096,0.619393,1.4000459999999997,0.7212040000000002,0.39412800000000026,0.24117099999999958,spiral
19.159126,17.299545,16.360659,15.940437,15.773574,3.868229,11.459217,2.9623936431891704,0.967892,1.8595810000000021,0.9388860000000001,0.420221999999999,0.16686299999999932,elliptical
17.522913,15.576693,14.714068,14.276492,13.951187,3.624287,11.482417,3.1681864598471368,0.841509,1.9462199999999985,0.8626250000000013,0.43757599999999996,0.3253050000000002,elliptical
16.819775,15.047091,14.244136,13.83776,13.585297,4.448015,12.685904,2.85203714465891,0.985729,1.772684,0.8029550000000008,0.40637599999999985,0.25246299999999877,elliptical
17.751982,15.495732,14.600758,14.159681,14.216819,11.160571,19.369949,1.7355697123381948,0.612591,2.2562500000000014,0.8949739999999995,0.44107699999999994,-0.05713799999999836,spiral
18.193424,16.301907,15.403192,14.981606,14.646039,2.278738,7.252442,3.1826572427369886,0.571554,1.8915170000000003,0.8987149999999993,0.42158600000000135,0.3355669999999993,elliptical
19.57321,17.575558,16.668674,16.255577,15.888374,2.657485,6.774827,2.5493378137600025,0.680289,1.9976519999999987,0.9068840000000016,0.4130970000000005,0.36720299999999817,elliptical
19.384922,17.706297,16.830639,16.420155,16.091188,1.365508,4.131184,3.0253824950128454,0.535402,1.6786250000000003,0.8756579999999978,0.4104840000000003,0.32896700000000223,elliptical
18.939098,17.477098,16.868523,16.495068,16.260637,2.285736,6.547843,2.864654098286066,0.299009,1.4619999999999997,0.6085750000000019,0.37345499999999987,0.23443100000000072,elliptical
18.988831,17.325603,16.399048,16.029108,15.710561,2.541651,7.91388,3.113676897418253,0.795477,1.6632280000000002,0.9265550000000005,0.3699399999999997,0.3185470000000006,elliptical
17.801641,16.13826,15.422575,15.017912,14.83962,4.208061,11.196283,2.660675071012516,0.529156,1.663381000000001,0.7156849999999988,0.40466299999999933,0.17829200000000078,spiral
19.462791,17.094734,16.133427,15.696723,15.395381,2.97507,10.063356,3.382561082596376,0.867953,2.3680570000000003,0.9613069999999979,0.43670400000000065,0.301342,elliptical
17.006426,15.772488,15.166372,14.852332,14.641047,2.962713,7.426235,2.5065657726549957,0.622636,1.233938000000002,0.6061159999999983,0.3140400000000003,0.21128500000000017,spiral
20.981339,17.97426,16.921196,16.517117,16.178286,1.745715,4.926756,2.822199499918372,0.390051,3.0070789999999974,1.0530640000000027,0.4040789999999994,0.338830999999999,elliptical
19.745441,18.021242,16.997276,16.591938,16.237677,2.040623,6.390658,3.1317190877491825,0.74822,1.7241989999999987,1.0239660000000015,0.4053380000000004,0.3542609999999975,elliptical
18.221727,17.001259,16.421326,16.062853,15.913936,3.077244,5.824281,1.8926939170244546,0.874742,1.2204680000000003,0.5799330000000005,0.35847300000000004,0.14891700000000085,elliptical
18.365702,16.964621,16.696117,16.528391,16.197937,4.571849,10.412566,2.2775393500528995,0.466374,1.4010809999999978,0.2685040000000001,0.16772600000000182,0.3304539999999996,spiral
18.500071,17.132929,16.439243,16.031366,15.812256,2.251131,5.981833,2.6572567300614667,0.469786,1.3671419999999976,0.6936859999999996,0.4078770000000027,0.2191099999999988,spiral
19.592407,18.056406,17.045122,16.60364,16.197823,1.651709,5.117266,3.098164386099488,0.780716,1.5360010000000024,1.0112839999999998,0.4414820000000006,0.405816999999999,elliptical
18.071396,16.526398,15.798884,15.337061,15.092463,2.858551,7.641637,2.673255436058339,0.477661,1.5449979999999996,0.7275140000000011,0.461822999999999,0.24459799999999987,elliptical
19.015181,17.646654,16.961428,16.572626,16.315905,1.846487,5.229679,2.8322316918559407,0.41322,1.3685269999999967,0.6852260000000001,0.38880200000000187,0.25672099999999887,elliptical
19.444052,17.661058,16.722872,16.292566,15.921493,1.634789,4.739943,2.8994218825793423,0.659492,1.7829939999999986,0.9381860000000017,0.4303059999999981,0.3710730000000009,elliptical
18.926487,17.410828,16.689875,16.290329,16.026464,2.495722,6.798964,2.7242473320345773,0.770923,1.515659000000003,0.720952999999998,0.39954600000000084,0.26386499999999913,elliptical
18.58423,16.72834,15.815991,15.376228,15.079975,2.534641,8.032705,3.1691687304040292,0.869443,1.8558900000000023,0.912348999999999,0.439763000000001,0.2962530000000001,elliptical
18.922483,17.497177,16.775267,16.380856,16.157955,2.956705,8.357349,2.826575190964266,0.745821,1.425305999999999,0.7219100000000012,0.39441099999999807,0.22290100000000024,elliptical
17.582333,16.272663,15.724644,15.437185,15.441195,6.940691,14.596636,2.1030522753426135,0.956838,1.309669999999997,0.5480190000000018,0.28745900000000013,-0.004010000000000957,spiral
19.667757,17.794462,16.525698,16.008755,15.695975,3.19382,9.912286,3.103583169997057,0.920527,1.8732950000000024,1.268764000000001,0.5169429999999977,0.31278000000000006,elliptical
19.307877,17.622049,16.79104,16.399286,16.122808,1.26611,3.529848,2.787947334749745,0.478415,1.6858280000000008,0.8310090000000017,0.3917539999999988,0.2764780000000009,elliptical
18.602299,17.351305,16.707644,16.363457,16.117172,2.217754,5.9099,2.6648131397801564,0.913688,1.2509939999999986,0.6436610000000016,0.344186999999998,0.2462850000000003,elliptical
19.373705,17.749708,16.88291,16.503517,16.177584,1.730601,5.481407,3.1673430212972256,0.640899,1.6239970000000028,0.8667979999999993,0.3793930000000003,0.32593299999999914,elliptical
19.979538,17.919516,16.861294,16.395117,16.163422,2.602802,7.125116,2.7374790706323417,0.92092,2.060022,1.0582220000000007,0.46617700000000184,0.23169499999999843,elliptical
19.235273,17.446278,16.652975,16.294069,16.089693,2.164344,6.325963,2.9228084814613573,0.637376,1.788995,0.7933029999999981,0.35890600000000106,0.2043759999999999,elliptical
19.908295,17.908619,16.716137,16.240997,15.929235,2.055855,6.951239,3.38119128051346,0.733002,1.9996759999999973,1.1924820000000018,0.4751399999999997,0.3117619999999999,elliptical
19.317173,17.336689,16.500681,16.091133,15.812337,2.094052,6.474346,3.091779000712494,0.753507,1.9804840000000006,0.8360079999999996,0.4095480000000009,0.2787959999999998,elliptical
17.567789,16.331161,15.715222,15.369701,15.226743,4.414218,9.786399,2.2170176008525178,0.597039,1.2366279999999996,0.6159390000000009,0.3455210000000015,0.14295799999999836,spiral
19.937365,18.060511,17.081942,16.632431,16.333593,1.823457,5.229641,2.8679815317827617,0.703326,1.876853999999998,0.9785690000000002,0.4495110000000011,0.29883799999999994,elliptical
18.448463,17.179211,16.785706,16.583044,16.332724,3.373702,7.650635,2.267726965807887,0.643983,1.2692520000000016,0.39350499999999755,0.20266200000000012,0.2503200000000021,elliptical
16.97331,15.052982,14.181863,13.746906,13.44436,3.383965,11.558295,3.4156071354165896,0.777591,1.9203280000000014,0.8711190000000002,0.4349570000000007,0.30254599999999954,elliptical
19.152561,17.541975,16.741531,16.358009,16.04711,2.475168,6.66754,2.6937727055294833,0.954452,1.6105859999999979,0.8004440000000024,0.38352199999999925,0.31089899999999915,elliptical
16.941233,15.454253,14.85935,14.558818,14.435424,4.793469,10.288261,2.1463080286948766,0.800485,1.4869800000000009,0.5949030000000004,0.3005319999999987,0.12339400000000111,spiral
19.199963,16.896151,15.90332,15.435909,15.179699,3.323732,11.148855,3.3543182783690138,0.779691,2.3038120000000006,0.9928309999999989,0.46741100000000024,0.25621000000000116,elliptical
18.40214,17.305553,16.685352,16.234844,15.94669,4.728518,13.843199,2.927597822404398,0.13972,1.0965869999999995,0.620200999999998,0.4505080000000028,0.2881539999999987,spiral
19.655022,17.992296,16.962317,16.528353,16.172464,1.996253,5.915493,2.963298239251237,0.897688,1.6627259999999993,1.0299790000000009,0.4339639999999996,0.3558889999999977,elliptical
19.777412,17.956274,16.881922,16.458097,16.160696,1.918991,6.05369,3.154621360913105,0.766394,1.8211380000000013,1.074352000000001,0.4238250000000008,0.29740099999999714,elliptical
19.823513,18.081814,16.923685,16.444538,16.156765,1.963192,5.981016,3.046577206916084,0.683758,1.741698999999997,1.1581290000000024,0.47914699999999755,0.2877730000000014,elliptical
19.763777,17.913082,16.870275,16.451836,16.093405,2.437263,5.552061,2.277990106114933,0.925973,1.8506950000000018,1.0428069999999998,0.41843899999999934,0.3584309999999995,elliptical
19.80205,17.877428,16.919193,16.515972,16.18438,2.081609,6.217052,2.9866569562295324,0.962457,1.924622000000003,0.9582349999999984,0.4032209999999985,0.33159200000000055,elliptical
18.940825,17.541431,16.75032,16.325457,16.052063,1.315882,3.662624,2.783398511416677,0.811659,1.399394000000001,0.7911110000000008,0.42486299999999844,0.2733939999999997,elliptical
17.281912,16.039993,15.488398,15.153582,14.986608,5.097274,9.226924,1.8101683370366202,0.850165,1.2419189999999993,0.551594999999999,0.334816,0.16697399999999973,spiral
